       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1990 09 30 1642.50051     1756.00353     1456.62528     1548.91392     1738.54063     1706.78644     1725.48788     1575.88382     2389.29984     2627.67002     2202.05981     1471.45464     2297.56769     1753.79612     1506.61627     1303.28312     1514.66785     2512.57738     1407.44407     1973.57179     2194.73511     2224.27417     2493.07184     2261.36427     2331.46870     2075.95112     2142.19440     1527.91429     1382.10682     1301.39401     2245.55990     2345.17984     2647.87499     1958.02348     2460.48863     1265.34676     2639.73015     2573.43514     2723.89562     2361.12212     1784.61725     1327.50710     1486.56726     1972.69702     2618.90382     1194.28934     2732.54393     2499.63309     2535.71023     2035.20761     1286.45725     1965.86144     1233.46922     2558.42680     2568.21575     2746.83761     2571.02983     2491.38292     1441.84127     1887.24710     1205.90309     1980.55410     2186.10893     2896.99983     1252.09717     2423.69198     1933.21082     1386.53709     2492.35636     1908.74184     2695.66429     2632.28382     2886.51689     2911.90018     1717.81576     3089.87063     2990.52824     2119.07938     1061.39183     1116.54691     2528.27188     3171.71574     1317.87642     1204.50150     3847.75789     2597.57974     1146.69812     1842.31333     1584.98108     1393.87714     3382.16242     1443.59992     2736.18797     1112.33754     2328.24957     3738.31447     4718.32636     2811.34297     1112.98406     2503.19859     1382.43240     1123.64512     1860.12298     2248.77525     2526.09502     1790.60694     2689.88602     1826.17829     1136.73723     1259.37960     3600.92560     2030.12275     1985.10048     2146.53295     1889.75337     4487.94924     1883.89228     1576.36316     5543.09790     1537.82251     3007.49626     3083.17822     1820.70686     2206.83683     1146.75963     3323.67533     1586.04668     1743.95746     2097.41132     4271.10229     3064.15691     1622.62108     3577.62269     4268.83755     1866.25128     1316.94283     1706.92132     1836.16914     1843.54494     1174.22733     1794.54154     3422.14998     2327.25601     1572.35472     2731.13575     2323.21423     3628.55665     1890.01248     3204.61138     1991.66691     3138.34469     2736.62754     1640.48014     2184.01686     2594.58627     3118.05957     2441.46163     2946.20758     1998.43223     2429.54860     2740.45435     2345.78139     2835.07767     3073.45828     1647.03159     3045.91013     2217.41088     1478.18301     1876.24744     1241.82120     2733.19073     1581.96634     
1991 09 30 1786.25584     1899.96490     1536.41831     1635.72357     1860.87265     1831.30604     1834.94097     1680.57023     2721.13957     2939.67467     2384.43197     1548.20434     2476.55778     1886.82286     1588.78635     1369.36787     1581.76592     2702.88865     1465.03298     2083.83483     2348.55077     2385.67584     2645.16483     2434.90964     2510.79247     2182.05138     2290.87821     1613.71131     1446.34712     1361.22454     2346.81990     2493.99467     2805.70692     2052.40382     2640.80361     1315.12518     2828.12369     2701.57152     2926.68294     2526.69221     1864.93144     1392.90739     1563.41852     2086.50288     2825.87636     1248.78121     2947.63107     2672.52296     2672.27184     2136.62043     1343.48913     2103.90967     1291.17548     2724.03051     2732.84330     2956.96405     2745.12865     2706.18022     1514.48598     1989.12468     1268.82267     2095.62134     2329.24771     3160.75624     1304.27943     2556.34323     2049.35389     1455.29126     2624.75986     1970.37889     2931.09773     2738.19432     3156.01397     3100.03934     1835.39099     3332.77830     3183.78318     2200.29392     1112.29262     1175.11069     2669.86372     3401.96065     1376.71975     1257.82049     4112.83668     2771.46813     1210.51055     1941.97542     1676.16043     1459.31972     3605.93011     1515.43189     2945.69137     1167.40859     2477.65249     4011.15339     5053.47892     3016.66273     1171.99531     2668.60834     1460.17903     1184.70865     1981.88535     2427.14428     2763.64514     1901.00176     2913.50192     1966.69721     1190.12900     1328.24951     3899.26214     2152.94454     2134.94750     2329.32000     2013.40973     4856.96294     2015.84987     1677.21243     6002.29808     1642.40524     3277.39353     3379.02267     2021.19872     2421.93130     1204.50941     3672.53509     1694.61366     1875.24408     2312.02283     4642.73843     3369.77817     1736.59327     3953.46534     4675.13305     2007.30062     1413.06769     1833.31727     1988.87192     1983.58889     1246.07951     1987.46923     3788.88371     2583.28656     1694.24264     3070.60319     2565.68377     4054.07266     2054.69785     3572.09157     2271.22357     3499.06033     3058.75159     1784.75217     2423.11159     2904.72556     3490.19265     2734.20606     3291.43409     2195.09355     2716.80640     3076.47517     2648.69813     3177.39906     3434.28106     1801.74949     3398.26648     2480.00097     1656.58832     2094.79302     1380.19190     3060.36521     1676.97359     
1992 09 30 1560.32129     1653.96356     1319.93958     1403.56855     1594.00756     1577.53026     1603.71264     1435.47442     2335.53890     2513.96407     2084.55163     1328.30800     2161.23110     1643.59526     1349.77321     1164.47609     1359.20568     2359.38380     1261.25041     1833.37104     2046.48651     2079.93575     2304.18958     2125.87796     2188.34574     1912.31873     1997.81410     1380.21020     1251.35242     1162.17588     2043.96865     2176.31869     2447.51061     1800.40394     2296.55663     1135.26328     2451.59667     2353.96532     2546.48758     2189.34106     1624.43852     1198.33740     1337.57987     1807.66335     2427.41081     1080.81964     2553.07238     2280.83592     2323.69414     1828.39390     1161.14651     1777.08983     1101.38153     2355.71519     2361.66568     2538.34156     2371.19019     2306.49594     1294.82583     1711.83433     1075.72275     1794.44967     1993.09289     2681.45462     1119.44070     2188.17793     1750.26808     1244.11133     2277.14379     1738.32984     2526.87587     2393.53111     2674.76474     2666.98024     1531.76014     2842.39808     2738.03961     1930.54019     955.74594      999.56290      2300.75131     2908.27251     1182.09951     1085.65979     3518.57173     2352.62545     1023.14854     1683.36588     1411.21642     1245.89584     3081.40983     1287.32420     2471.54131     1002.30976     2116.83527     3397.12464     4302.44661     2514.28065     997.28575      2291.99929     1234.48093     1005.38651     1656.35564     2029.52388     2265.48053     1596.91884     2411.50428     1679.25372     1028.27587     1130.75136     3255.76530     1879.72472     1772.38090     1924.63695     1687.10127     4076.79523     1683.56639     1410.13923     5058.67971     1378.65516     2722.85033     2790.10747     1668.65258     2029.28926     1038.24658     2960.72438     1420.92954     1560.88958     1903.36875     3881.59690     2814.08804     1453.69097     3209.96794     3904.80714     1675.38658     1179.22044     1529.52697     1650.35436     1653.88491     1063.24423     1636.46640     3089.92491     2128.49992     1413.29129     2557.76547     2189.19067     3239.00287     1705.92821     2902.27763     1861.74163     2880.51040     2459.99766     1477.65556     2046.54433     2467.08619     2833.18151     2191.96233     2722.61959     1811.94662     2214.17947     2598.47837     2216.13454     2532.92055     2771.73114     1487.29257     2755.49803     1994.71807     1361.27584     1716.90057     1133.40350     2480.74506     1423.82258     
1993 09 30 1461.89771     1547.02913     1168.03223     1238.06922     1385.96418     1393.64086     1423.72207     1247.61530     2104.71607     2273.87856     1967.02743     1188.31040     2037.34707     1544.16916     1229.58932     1060.50048     1228.35469     2209.19912     1137.72171     1626.78561     1911.92498     1961.29858     2122.59678     2008.94664     2068.60848     1709.28410     1877.05926     1197.56550     1101.30036     1050.68864     1840.52049     2028.79925     2264.42770     1590.34058     2171.75505     1005.16588     2319.07972     2146.92637     2376.92798     2048.36180     1453.76091     1033.18705     1156.30363     1659.02240     2283.58912     932.77513      2366.68952     1967.69811     2009.89263     1556.11195     1000.03574     1523.76016     971.11135      2182.43711     2183.29610     2364.30085     2204.88846     2156.03064     1113.06513     1541.63323     947.39808      1621.82753     1826.87917     2499.12749     987.71418      1873.97638     1585.97324     1064.08515     2024.95448     1495.97869     2309.74852     2053.47457     2478.26798     2454.75397     1303.61338     2628.68693     2519.20805     1679.43403     818.09005      860.37725      2050.55924     2679.59815     1009.35638     921.53569      3226.25953     2136.80313     883.18724      1457.97199     1200.65982     1059.35247     2821.02160     1094.54133     2238.19412     852.46943      1886.91436     3101.10811     3931.75093     2134.12841     852.90350      1933.97746     1046.54418     861.11776      1405.10228     1822.70121     2025.55686     1353.66576     2045.75646     1477.86032     870.51897      957.04639      2955.82417     1580.51832     1497.49259     1628.50793     1427.67832     3712.77358     1422.08910     1191.36512     4603.58539     1161.50227     2305.76329     2525.35053     1406.44595     1749.79172     878.95499      2632.49129     1197.76630     1315.26151     1609.38996     3532.09850     2377.49619     1224.97433     2878.70860     3533.42062     1407.63067     993.74466      1287.70492     1387.94762     1390.35529     902.15342      1379.25873     2786.24001     1789.33512     1185.66615     2147.90053     1828.60466     2880.01552     1427.71890     2615.56899     1571.42686     2583.00112     2141.82229     1249.28112     1717.92332     2060.16831     2543.73357     1904.91215     2431.50701     1555.50596     1914.83366     2185.72704     1873.93795     2240.44551     2491.19681     1278.17215     2477.87949     1782.16993     1200.05341     1506.19118     1007.20381     2174.09518     1215.70949     
1994 09 30 1263.84251     1337.40952     1013.94798     1077.18125     1214.18340     1223.28393     1257.33029     1087.95030     1907.10832     2064.80910     1705.55598     1020.71144     1745.58322     1324.45184     1059.49286     913.82275      1047.11326     1965.66954     966.78032      1434.95978     1629.80932     1673.58352     1830.28802     1723.95382     1812.76512     1508.76713     1596.03094     1033.52270     940.96969      901.99279      1623.81809     1718.28537     1933.43700     1399.55117     1865.76605     844.30723      2038.82530     1864.11127     2129.52340     1756.83099     1282.15281     869.40856      986.28303      1428.63350     2019.39148     778.79769      2124.29171     1732.71489     1781.75993     1366.07178     831.37001      1336.64855     811.25210      1877.20780     1872.09895     2057.96364     1903.67498     1923.63865     939.90977      1345.24543     794.33870      1415.05345     1581.36720     2212.91457     822.37568      1654.22949     1387.38820     889.44227      1767.75480     1322.93847     2087.05893     1818.81825     2226.60237     2123.15826     1131.28083     2309.84090     2187.94911     1476.30907     666.39113      704.67069      1779.99992     2349.14979     831.01156      743.31268      2826.84371     1857.57173     724.89962      1270.33892     1018.74389     870.56938      2462.17924     906.59481      1954.47623     688.90458      1630.32353     2717.46745     3449.76241     1867.06076     692.21508      1689.89109     865.65494      700.40131      1202.13640     1587.58714     1797.53323     1145.16957     1783.94083     1275.97175     699.58548      776.01365      2603.68213     1382.02850     1290.01000     1412.02262     1210.64813     3275.74711     1210.48005     1000.98097     4071.35890     969.35759      2004.48001     2248.07406     1205.61911     1539.03991     713.75086      2365.15562     1008.26253     1122.89624     1390.90494     3128.54171     2059.75755     1034.10278     2583.18782     3149.43108     1189.88423     819.47143      1092.84319     1185.86877     1178.75374     742.10474      1183.94711     2500.48211     1526.25646     988.83430      1847.41628     1590.04880     2612.49310     1200.31278     2359.97412     1339.65165     2331.58468     1934.18747     1032.54459     1510.55590     1765.97219     2310.73680     1721.21834     2201.93604     1284.91909     1701.42043     1861.63380     1589.80496     2026.63136     2248.59586     1048.41818     2254.51025     1603.36344     980.83924      1233.79421     815.72596      1926.77434     1039.03084     
1995 09 30 1677.68524     1744.94181     1306.94231     1392.05982     1575.83840     1577.96246     1621.61792     1415.04083     2716.45353     2835.49988     2276.70632     1317.93008     2304.72574     1733.64332     1375.04411     1187.84885     1356.35376     2597.37566     1257.54788     1865.26301     2142.45713     2202.46763     2403.68915     2282.96392     2388.91399     1967.19095     2105.46269     1344.60326     1220.35226     1170.55915     2129.67382     2282.98197     2560.72706     1831.78026     2453.54256     1102.40919     2652.80952     2462.57594     2791.99256     2333.29392     1683.21660     1131.22442     1281.84506     1905.58548     2635.26634     1014.57544     2783.41542     2241.66766     2297.48481     1770.34127     1079.52841     1732.24013     1063.73141     2518.80902     2517.89239     2736.20035     2544.74716     2516.58093     1220.21884     1773.91166     1041.99815     1882.97592     2136.18613     2916.60023     1078.38422     2135.09013     1861.95443     1153.57317     2322.41826     1718.61929     2753.36205     2350.35999     2926.23010     2864.88711     1464.78013     3083.39481     2951.61113     1927.15415     872.38532      928.86223      2343.02623     3153.30970     1076.82366     965.81421      3813.77864     2502.78122     960.24048      1669.52383     1317.67454     1128.25552     3336.33115     1175.30907     2626.06704     907.59393      2152.32578     3680.52927     4661.94069     2414.61574     914.76696      2202.27518     1128.27583     927.16620      1559.90498     2093.35624     2383.40198     1488.97868     2309.09794     1689.89216     918.00200      1013.46336     3516.30635     1818.80939     1684.21651     1836.73370     1578.34918     4415.86878     1582.50862     1309.44545     5478.53254     1275.65475     2599.70727     3013.24679     1576.09869     2032.62394     945.70232      3117.09093     1323.81301     1473.61765     1808.89980     4205.39154     2677.35968     1358.19834     3434.67556     4224.65817     1570.36040     1082.29167     1436.93530     1560.54859     1553.82272     993.78380      1548.29582     3332.30706     2006.51374     1311.78865     2418.81033     2107.08111     3433.49386     1598.33386     3134.89678     1750.66545     3111.56429     2532.45151     1375.56088     2004.67730     2341.50467     3063.70728     2252.17348     2934.33337     1708.12126     2242.21006     2462.23062     2094.25083     2644.97409     2962.98747     1394.08970     2979.04893     2095.32979     1292.12593     1628.23889     1078.31741     2531.75697     1351.38461     
1996 09 30 1977.35833     2034.44752     1610.25559     1716.75974     1946.39740     1911.00732     1924.67992     1761.36964     3232.00457     3335.56621     2685.28454     1625.02111     2689.38610     2011.76745     1664.65011     1433.07580     1666.81332     3014.67995     1543.00641     2202.06809     2469.62817     2553.00475     2768.08344     2666.81857     2798.85729     2297.47120     2431.17993     1690.57299     1516.04341     1424.28897     2460.59690     2624.20395     2943.56190     2181.14119     2846.99236     1379.37571     3076.85842     2834.58040     3232.80286     2697.77735     1967.51596     1447.37208     1636.15653     2202.30799     3059.07484     1294.67411     3227.67131     2789.60420     2799.42840     2232.11919     1390.22089     2191.58422     1343.52579     2910.91559     2906.79772     3176.10062     2948.68456     2925.08436     1583.97073     2118.74840     1314.55371     2232.81126     2479.22027     3393.00802     1363.22167     2667.12282     2178.45778     1515.52795     2805.36360     2081.52885     3197.35773     2874.36170     3405.05496     3315.78686     1905.46546     3581.80385     3418.87336     2338.39168     1141.48745     1209.43128     2865.86987     3660.45702     1429.08333     1288.97358     4427.03770     2965.34728     1246.94457     2066.86875     1747.96110     1517.70566     3875.59822     1581.72500     3146.84639     1196.42826     2664.16165     4301.86042     5433.78485     3118.17399     1202.25965     2773.58960     1512.55168     1216.36628     2053.94074     2598.97177     2918.50323     1972.86092     3000.35351     2106.37223     1216.23153     1356.83190     4155.87870     2267.04997     2195.96379     2391.63729     2083.19618     5201.13492     2078.41684     1734.69589     6436.33724     1688.69258     3366.28155     3597.40397     2059.01357     2551.09962     1239.77970     3845.85738     1746.14148     1925.33240     2362.11881     4971.18011     3450.66485     1787.42203     4168.60468     4995.17634     2056.55506     1437.01964     1882.30115     2033.44028     2032.66391     1286.40270     2022.46284     4021.39212     2620.54959     1724.75271     3133.22609     2672.83659     4240.26242     2083.07951     3791.86469     2293.21997     3716.78217     3178.01199     1797.02098     2533.68778     2998.68390     3687.88097     2830.58744     3480.21446     2208.85723     2804.72081     3158.20700     2700.08244     3291.02358     3609.85286     1809.30974     3573.21872     2575.32690     1659.00770     2097.44882     1379.75289     3144.11996     1756.00337     
1997 09 30 2154.45912     2298.12205     1944.98356     2033.39225     2227.63873     2211.98391     2233.66843     2032.62029     3141.79701     3419.01395     2822.61522     1958.76327     2929.82491     2247.45651     2018.87309     1748.74487     2004.22560     3215.55094     1864.91752     2566.78939     2805.02725     2807.03818     3220.78538     2862.34225     2961.09591     2713.19332     2702.62923     1957.31744     1841.97079     1734.14521     2928.98771     2960.31213     3372.84488     2517.18707     3080.44119     1658.09873     3306.08068     3310.92678     3455.85952     2959.76761     2317.96148     1695.64397     1888.29025     2514.81299     3289.87320     1557.44209     3447.91916     3150.96411     3172.68435     2513.55033     1643.11832     2468.33933     1600.59374     3210.36540     3232.13060     3451.04932     3222.48455     3141.49648     1816.63525     2432.34293     1564.69289     2550.84844     2785.06586     3658.79136     1623.41030     3005.25927     2493.28284     1737.41949     3185.32540     2375.74145     3409.16123     3258.23252     3652.46431     3667.35776     2136.15235     3893.12248     3758.75885     2658.31507     1348.37015     1421.98402     3210.08716     3992.05723     1646.17736     1500.32629     4841.02085     3331.99626     1455.39549     2310.40564     1964.90024     1727.19165     4273.28620     1786.22359     3491.15949     1388.08319     2949.73422     4749.83955     5953.41531     3477.33824     1398.35712     3096.07657     1707.42699     1413.97385     2303.71312     2850.89226     3196.69918     2217.53726     3335.25970     2328.59373     1410.41035     1555.32616     4598.38514     2543.54567     2459.05893     2662.84380     2340.46392     5707.67525     2333.37063     1952.32686     7011.47788     1901.83321     3729.56171     3934.74495     2270.01255     2803.58390     1418.66107     4182.67609     1964.46468     2160.23044     2609.14773     5430.20834     3803.46423     2009.81356     4545.53449     5415.83068     2311.78802     1618.02077     2114.34160     2276.17975     2283.65860     1444.68793     2233.58656     4373.82278     2896.84125     1941.24268     3430.22133     2957.41131     4573.86486     2338.60469     4095.04294     2493.46233     3999.35706     3436.64125     2018.59153     2793.38420     3303.05538     3951.39625     3052.83053     3718.20139     2469.46494     3019.84688     3465.18045     2948.01934     3528.11549     3877.37048     2027.34144     3810.10682     2754.13119     1826.95736     2321.73376     1531.16169     3355.57679     1984.53943     
1998 09 30 1654.51300     1723.96098     1219.66480     1318.80387     1534.40710     1533.55007     1574.38773     1370.17961     2682.35524     2832.88011     2281.32786     1206.71331     2310.78413     1733.98341     1218.25809     1041.56997     1223.76067     2641.47224     1128.94463     1814.17646     2146.10635     2221.16051     2389.41012     2300.68929     2415.80030     1921.90404     2124.10418     1289.71333     1130.62609     1031.77374     2096.24919     2301.63648     2567.14298     1800.56786     2489.84685     1007.75688     2708.20832     2448.99749     2850.74497     2350.84930     1662.04408     1082.63294     1233.63817     1898.64859     2682.08988     957.36813      2837.06759     2183.07281     2233.52231     1731.59493     1031.22698     1690.25489     968.14424      2508.12079     2506.65257     2740.26744     2536.48532     2554.50902     1184.92630     1781.19881     943.10290      1874.63691     2103.67938     2943.51207     986.49376      2080.78593     1829.77003     1125.05537     2318.39403     1678.05747     2794.51485     2290.06024     2960.90475     2831.20626     1432.72350     3070.32609     2911.41198     1900.36835     828.82125      870.06984      2362.73443     3120.51637     1050.77164     940.26508      3751.55139     2474.93157     889.75429      1665.76174     1295.74394     1110.22845     3269.04954     1158.59600     2603.99707     862.62383      2188.42955     3603.55576     4573.44998     2360.48159     861.27091      2158.74871     1103.81822     869.68243      1521.79878     2133.38298     2372.40588     1452.94309     2256.81575     1710.47899     881.47003      986.61141      3444.06141     1783.74341     1625.56415     1783.11212     1533.11840     4336.79469     1529.33365     1268.94714     5386.64686     1228.11527     2544.86792     2966.61334     1535.56938     2024.27413     895.98863      3096.13851     1275.34699     1415.00292     1765.70208     4138.68536     2629.70549     1306.77309     3389.46093     4157.67282     1499.71367     1041.04964     1378.22470     1493.78929     1485.26008     928.87393      1503.15720     3291.84208     1936.66654     1248.72145     2377.93415     2062.37530     3403.10016     1510.20562     3099.52206     1719.41931     3065.75353     2507.60588     1303.99278     1968.07665     2287.18339     3003.43723     2218.30606     2884.44130     1622.56887     2157.74393     2401.52756     2044.32399     2601.59516     2910.14647     1325.70060     2898.28711     2044.66623     1248.73633     1569.06195     1035.44731     2409.96997     1327.97862     
1999 09 30 1881.26455     1996.07443     1671.27002     1757.22851     1980.04421     1948.84914     1966.57774     1787.85957     2731.63658     2927.67458     2490.25857     1693.57879     2593.07853     1975.83963     1738.59577     1505.68465     1735.11607     2767.45895     1610.56282     2228.17363     2462.76311     2492.82033     2772.84904     2542.33954     2598.20950     2309.30735     2396.45087     1713.57419     1587.67976     1502.44428     2455.15476     2613.67251     2940.14586     2194.51169     2743.15682     1444.81391     2904.19837     2824.58687     2982.40100     2629.37218     1960.68174     1490.28823     1659.96749     2181.67829     2893.70004     1361.29004     3003.65179     2860.21376     2898.49356     2304.09386     1441.63653     2243.51170     1413.51761     2839.41309     2852.24120     3059.91917     2855.61770     2760.86610     1611.35898     2094.24067     1387.85314     2197.71661     2427.17280     3237.49046     1428.88156     2762.86763     2138.42588     1552.76310     2801.29646     2150.01769     2982.07332     2987.79506     3212.29212     3228.48532     1953.22389     3438.50585     3311.57618     2385.08702     1202.93578     1274.31758     2852.97947     3519.79872     1471.08854     1346.86513     4261.61862     2899.38198     1313.43155     2076.97851     1787.89239     1558.53645     3746.62350     1616.21392     3063.99343     1257.40344     2632.45945     4153.25218     5229.83422     3198.20539     1265.72512     2815.35099     1549.28434     1280.63106     2105.02028     2539.33003     2829.81816     2017.30295     3060.92527     2064.23763     1277.32973     1411.08095     4015.28427     2283.23752     2251.31432     2439.27907     2130.53099     4997.51705     2126.58927     1770.51230     6166.79264     1724.93926     3407.86081     3447.33948     2053.24690     2482.40841     1296.37155     3716.87434     1782.21111     1970.34364     2376.85619     4760.53107     3452.72104     1825.24890     4002.74592     4770.01264     2099.64714     1480.71715     1923.82941     2073.90521     2076.62142     1333.55269     2026.84989     3837.03241     2620.65540     1765.74807     3069.08117     2610.84555     4062.19215     2123.30190     3602.30263     2234.30391     3531.81097     3062.47003     1836.13046     2453.25347     2907.80148     3522.13549     2727.08470     3317.37290     2213.79938     2702.95204     3060.65277     2615.95369     3165.88354     3453.55638     1826.90741     3443.00999     2482.75251     1614.63157     2056.38053     1350.36948     3030.84976     1783.81466     
2000 09 30 1638.60668     1744.55951     1423.47263     1504.17566     1692.12560     1679.68494     1710.33997     1525.21425     2387.14374     2582.56873     2166.85629     1440.65406     2255.52797     1723.81693     1478.81705     1276.44685     1477.40357     2435.24530     1369.36772     1954.27597     2156.39991     2170.11043     2463.03720     2210.42107     2271.14229     2059.84023     2091.13273     1468.17852     1346.15704     1268.82689     2227.82620     2293.25680     2600.35482     1920.87406     2387.53432     1220.68529     2544.98055     2538.33237     2627.83827     2292.53141     1764.07640     1265.06582     1414.92290     1933.90823     2534.32143     1144.97083     2640.89002     2418.17719     2462.59571     1918.17585     1221.55670     1877.74896     1184.59659     2475.94386     2493.07139     2664.02160     2484.91609     2418.75202     1358.64950     1849.50517     1158.68398     1941.10533     2134.82688     2826.02437     1201.76880     2306.79021     1899.19817     1297.53237     2428.11298     1830.22719     2618.39004     2522.39306     2813.18172     2818.45796     1607.04230     2996.42098     2885.77253     2037.65448     1003.09055     1059.67351     2446.55537     3066.01352     1226.94728     1120.60697     3710.79732     2538.15826     1089.18623     1766.71403     1468.36921     1285.95206     3270.05715     1329.66685     2658.94909     1044.50498     2245.52580     3633.11969     4559.34911     2637.39666     1049.51005     2386.40125     1275.57968     1061.20857     1728.27996     2165.55992     2431.41093     1660.35671     2528.88021     1769.61623     1062.34058     1165.60189     3513.21863     1948.28274     1854.56155     2016.60749     1755.93345     4372.12600     1754.89739     1463.67698     5377.56027     1429.16409     2848.60134     3014.23054     1738.13629     2129.98612     1076.68766     3179.48561     1476.29744     1629.20063     1990.27455     4164.37254     2934.17553     1511.79524     3471.66823     4158.59800     1743.89494     1219.97224     1593.60751     1723.04987     1722.99609     1106.50433     1707.91660     3353.83521     2217.97934     1466.47764     2651.87684     2258.67706     3493.65797     1774.76098     3149.15422     1932.41515     3076.46531     2614.86349     1533.45511     2120.89129     2530.16442     3038.44293     2323.04540     2863.03604     1883.70376     2311.21062     2661.38667     2273.13389     2709.26030     2992.86091     1544.06983     2927.89105     2134.62063     1407.22327     1784.28159     1174.92155     2592.80493     1489.93113     
2001 09 30 1215.41640     1321.53177     1073.43244     1123.25246     1249.44918     1258.14057     1285.04225     1126.03216     1691.00953     1891.70733     1593.10705     1094.46416     1677.74678     1295.98777     1137.37831     983.41482      1125.40745     1844.47628     1040.92737     1466.90123     1604.15321     1617.43442     1805.80545     1637.47489     1700.45580     1518.30017     1548.91317     1073.15139     1011.11231     974.01346      1594.81460     1670.87533     1887.47320     1417.25381     1782.15814     915.22290      1934.29430     1816.16739     2006.73139     1691.68552     1267.10717     924.73425      1031.63821     1394.33892     1915.44282     846.48420      2008.83942     1777.80828     1812.36600     1405.54963     893.31313      1379.75119     886.88382      1821.99856     1822.56613     1977.38067     1841.55638     1821.59486     991.61617      1335.18205     870.33726      1402.13448     1552.28021     2102.43594     897.21599      1696.09119     1369.69309     948.14072      1785.44367     1344.30777     1975.44780     1848.88728     2107.13699     2070.51653     1182.83173     2221.94332     2130.61798     1499.52749     735.07370      778.79668      1799.01813     2272.47638     895.57257      816.01739      2747.28485     1846.09436     803.38220      1296.34567     1079.16278     940.08829      2409.55633     973.60036      1947.10910     764.92211      1650.12642     2664.27858     3363.92158     1944.23311     769.11450      1750.06602     932.78895      778.34338      1271.69928     1599.09208     1797.50144     1219.59312     1866.77004     1304.30894     776.15288      848.20285      2565.67135     1430.64833     1364.83093     1487.28722     1289.75679     3200.79733     1289.17722     1073.32900     3954.80187     1045.70724     2100.45912     2199.43644     1282.67036     1580.95265     792.38542      2363.76320     1082.34853     1196.71791     1469.56313     3047.70389     2161.25552     1108.73631     2549.27160     3047.42214     1278.39371     888.58988      1169.37850     1265.84009     1263.74696     822.11966      1259.38712     2442.60195     1633.58703     1071.07822     1959.67982     1673.16600     2586.94330     1299.24699     2291.75813     1432.65138     2242.80494     1955.82761     1126.61323     1577.85202     1883.25360     2237.34069     1743.32471     2112.62967     1407.87105     1738.75190     1989.35446     1701.26896     2030.12834     2209.58926     1150.93609     2195.38534     1600.60822     1078.13447     1358.23690     903.91145      1960.03775     1089.38664     
