       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1991 09 30 947.06855      958.12207      965.89888      957.85238      961.58815      961.46523      963.64650      988.98190      981.53407      977.50197      976.91996      940.26467      975.16732      965.04875      978.56220      991.51549      982.83619      980.98118      975.13193      1004.35579     1000.26815     977.26381      982.46770      979.13905      1004.81395     967.66771      974.34000      955.90157      939.44522      986.43127      995.62152      962.52983      969.81316      970.09477      979.54264      978.45307      988.58633      964.70604      955.08045      960.49169      966.45026      970.44955      984.86515      986.04261      975.33276      973.95228      
1992 09 30 1049.35653     1061.45973     1069.98164     1060.71644     1064.67848     1064.07469     1066.40078     1094.19023     1092.11356     1090.96406     1091.83292     1054.79003     1110.16232     1092.55705     1091.95245     1095.98127     1090.11811     1092.91219     1086.73403     1120.71475     1117.57927     1090.00662     1093.23618     1085.87038     1123.32201     1083.95063     1089.42865     1093.70216     1075.90332     1098.01688     1106.23638     1075.78768     1085.51720     1072.63794     1082.48509     1080.93858     1093.69004     1067.72610     1056.69766     1061.66341     1070.77107     1074.59196     1090.02310     1094.70438     1079.03419     1078.47003     
1993 09 30 913.81831      925.97375      933.92602      926.95894      930.50680      931.99294      934.28713      960.52145      958.73813      958.85066      959.36419      925.78763      965.41855      955.38398      959.07563      964.45128      959.38495      961.68176      956.78490      987.88499      985.52619      963.88066      965.11511      961.26708      990.92733      956.96098      960.05927      945.46738      928.64988      967.69114      975.68657      946.62696      954.57534      942.54497      954.73890      956.45471      964.48419      933.90164      926.74742      934.36138      933.14536      937.40104      952.50983      959.29458      944.66906      940.10165      
1994 09 30 950.17700      963.55878      972.64777      963.43064      967.36888      967.40699      969.88834      998.68943      995.16707      994.02467      994.56985      954.82509      1008.55474     993.40698      994.79822      1000.82769     994.34550      996.82628      990.61263      1027.39681     1023.79564     996.85505      999.76871      993.83105      1030.09161     988.81466      993.53459      989.13679      970.22474      1003.68867     1013.19194     978.35751      987.99295      976.73480      988.47840      988.96246      1000.07062     970.43187      960.19199      965.99045      972.65951      976.44143      992.43254      997.29334      981.77467      979.88263      
1995 09 30 988.31081      1001.30380     1009.57603     1001.33787     1004.43585     1005.04653     1007.19491     1033.29285     1028.19401     1026.95014     1027.18171     988.16503      1032.44745     1020.99366     1027.50985     1035.48887     1028.67579     1030.27153     1024.43075     1059.44717     1056.07309     1031.28691     1033.88330     1029.54148     1062.02047     1022.44923     1026.91566     1010.83818     992.22899      1037.15879     1046.63014     1012.12290     1020.91254     1013.35215     1024.84596     1025.56894     1035.18085     1006.72743     998.80337      1003.91366     1008.84972     1011.44276     1026.13085     1030.16257     1016.70872     1014.09420     
1996 09 30 955.79562      967.26330      974.03385      966.80742      968.67394      969.09675      970.65473      991.95650      988.21417      988.30694      989.07920      954.94608      1000.13163     987.70497      988.69153      992.95576      987.71444      990.72129      985.54541      1017.64003     1015.26387     991.92591      993.29278      988.14523      1020.85374     985.73839      989.13044      981.40542      964.38648      996.43919      1004.26836     975.51345      984.09549      974.45984      983.78339      983.57511      992.91696      969.57634      963.73105      966.27285      972.96080      973.56025      985.50999      989.25407      977.13578      975.39189      
1997 09 30 904.22050      915.27246      920.30771      913.79634      913.01081      913.17510      913.75141      927.91893      920.44471      920.99840      921.76377      887.20656      931.94443      920.97253      921.12685      926.14111      920.40531      923.74230      918.77848      952.25045      949.94963      927.58487      928.07669      923.75203      955.92270      920.88775      923.13555      911.76087      894.26363      930.45639      938.71307      908.58415      917.11142      912.57998      920.06075      919.89116      927.81090      910.52079      908.70041      905.79538      917.69023      913.20048      920.85152      921.11392      913.36182      913.03635      
1998 09 30 892.53600      904.54685      910.44746      902.97327      902.71168      902.53306      903.37882      920.12849      911.66442      911.19173      911.70568      873.44096      921.49947      909.78843      911.57698      918.21265      911.50232      914.28018      908.65674      944.85899      941.70672      917.24387      918.85001      914.09301      948.05034      909.18653      912.36531      900.07071      881.30756      921.72852      931.07085      896.91443      905.95894      902.63231      910.71903      910.46522      919.53843      900.64437      897.19768      894.59321      908.11727      904.31012      913.36329      913.22116      904.59791      904.69188      
1999 09 30 890.74381      902.77510      909.46511      902.81296      904.25674      905.37914      906.87368      927.31994      919.00027      917.33515      917.01889      879.86936      911.18270      905.12248      917.62777      928.73605      921.24612      921.35510      916.16613      948.28101      944.99064      924.02100      926.35192      924.37846      950.39784      913.99163      917.85652      887.63480      870.07122      928.54992      938.02646      903.86219      911.16431      910.78594      921.08835      922.19177      929.31217      904.85100      900.64065      903.41719      907.54476      907.67280      919.41745      920.99285      911.85789      908.91741      
2000 09 30 916.14498      927.73164      933.81163      927.09483      927.75723      928.39981      929.54867      947.74353      941.69218      941.77943      942.32139      907.42212      948.15629      938.38476      941.97859      947.79534      942.07118      944.72139      939.70098      972.40798      969.94501      947.76186      948.75177      944.75269      975.68297      940.47229      943.32796      927.16236      909.75941      951.23869      959.57402      929.16434      937.39290      931.49090      940.48700      940.79259      948.83073      927.21693      923.65093      924.20972      931.77539      930.18701      940.37396      942.54622      932.71138      930.98331      
