       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1986 09 30 1049.36773     1051.93586     1059.02273     1055.02368     1064.89736     1064.81927     1068.70684     1101.93257     1193.70010     1230.89195     1247.59610     1299.42394     1471.40257     1400.31485     1229.15467     1109.12203     1155.53591     1208.51000     1212.73677     1219.03710     1234.66458     1215.71685     1189.32284     1148.65789     1239.72303     1268.83682     1249.76834     1543.08062     1559.89287     1194.45874     1170.28951     1249.65167     1265.87290     1087.06175     1095.14496     1097.55504     1115.00127     1077.61279     1060.22384     1079.88038     1064.94560     1084.31408     1102.16878     1164.82913     1096.77046     1092.81741     
1987 09 30 816.16470      819.30143      826.03947      822.93632      832.03894      832.95912      836.65563      868.24356      956.10533      992.58491      1008.54333     1058.07057     1218.11194     1152.92734     990.53737      875.92095      920.65605      971.62795      976.04553      982.60107      997.92342      981.27971      954.89025      917.18419      1002.96663     1031.63878     1012.24999     1283.77357     1299.20333     958.89852      935.95328      1011.39337     1026.63099     854.92864      864.08578      867.85234      882.81906      844.09003      829.34535      849.05347      830.74918      848.99967      866.21044      927.35489      862.15699      856.48556      
1988 09 30 851.56033      854.91365      861.36229      858.74579      867.31362      868.69686      872.23485      902.46261      986.79585      1022.24067     1037.53847     1085.02206     1236.30516     1175.18573     1020.08368     910.23841      953.32088      1002.36465     1006.78925     1013.34191     1028.22671     1013.00222     987.11737      951.54500      1033.16661     1061.08158     1041.90868     1297.83817     1312.31272     990.50965      968.58688      1040.71435     1055.19127     890.13867      899.64630      903.99553      917.49118      878.82799      865.61999      884.99717      865.40425      882.78813      899.37902      958.64879      896.04477      889.64988      
1989 09 30 1097.61412     1101.56984     1108.57851     1106.04777     1115.23245     1117.18091     1121.02643     1153.63876     1240.38836     1276.73684     1292.27747     1340.51894     1492.87485     1431.63632     1274.42464     1162.66746     1206.73502     1256.67841     1261.29133     1268.11506     1283.35889     1268.34755     1241.68566     1205.90516     1288.44289     1317.06865     1297.22594     1554.50610     1569.01330     1244.85128     1222.62573     1295.78021     1310.40602     1140.85349     1151.82707     1157.12567     1170.30661     1127.73003     1114.17480     1135.69165     1112.55945     1131.38004     1149.51781     1211.31167     1146.37657     1138.56969     
1990 09 30 1110.06695     1112.82651     1118.11605     1115.97889     1123.00369     1124.15090     1127.05320     1152.65833     1239.26462     1277.34702     1293.66175     1344.30787     1503.70056     1439.76559     1274.86936     1158.37377     1203.90020     1256.34462     1261.23655     1268.46977     1284.52376     1268.95374     1240.81161     1203.39896     1289.88830     1320.05119     1299.06820     1568.03659     1583.18448     1244.01849     1220.70466     1297.45385     1312.77455     1141.75043     1149.63145     1153.51569     1167.12716     1132.44868     1121.63640     1137.54475     1121.42057     1135.67886     1149.29210     1209.10880     1146.57011     1141.29974     
1991 09 30 1221.92584     1226.11647     1237.75306     1231.16024     1247.38271     1247.21724     1253.60030     1306.25590     1416.01610     1455.92986     1474.51580     1532.15687     1731.70651     1647.35811     1454.74317     1319.61077     1371.90318     1430.20686     1434.17975     1440.15769     1456.79000     1432.90172     1405.79314     1358.34298     1462.01306     1492.75529     1473.79331     1816.87934     1836.80165     1413.23668     1386.06566     1475.09748     1493.64533     1283.70682     1296.77539     1299.97793     1322.67184     1268.26187     1239.64360     1271.87991     1247.51194     1279.31961     1308.62628     1385.21100     1299.72275     1293.30433     
1992 09 30 977.79515      978.24171      981.47375      978.92109      983.72176      982.64912      984.42194      1001.28008     1079.14337     1113.85851     1129.31782     1177.29185     1333.69331     1269.67231     1111.99933     1002.26375     1044.21301     1093.42059     1097.57825     1103.75669     1118.47409     1101.88349     1076.69565     1039.80546     1123.29207     1150.79240     1132.38558     1398.20421     1413.35398     1080.86644     1058.59235     1131.79462     1146.63885     991.93692      994.22175      994.40944      1009.44453     989.56140      979.76532      987.66796      985.13657      994.14228      1002.04118     1052.50034     998.45332      998.64489      
1993 09 30 921.24819      924.47413      934.42789      928.42774      942.45096      941.79635      947.25605      991.43078      1066.34083     1090.27160     1102.09693     1138.74745     1273.37260     1214.79653     1090.21411     1003.14161     1036.65546     1073.13930     1074.98463     1077.82333     1087.69947     1069.87784     1054.74118     1022.49178     1090.64388     1108.66023     1098.70294     1332.62978     1346.44201     1061.09313     1043.54472     1100.87301     1113.14074     972.58428      982.93567      984.59481      1002.09920     960.33013      934.92835      961.97639      943.25060      970.54275      995.48926      1048.21427     987.31692      982.81400      
1994 09 30 746.04373      748.32791      759.31243      751.40765      767.40536      764.85783      770.88202      819.63729      901.27357      925.67758      938.60701      978.65492      1133.77910     1064.65332     926.33668      831.01137      866.93750      906.15245      907.46420      909.56982      919.63671      897.43667      883.07186      845.68213      922.46400      940.56503      931.85912      1203.81205     1220.09030     891.68986      872.23309      935.61899      949.51507      797.32365      806.04534      805.17040      827.47457      787.20548      755.89246      783.86931      770.73915      801.15802      828.25455      883.62008      817.25635      815.79905      
1995 09 30 975.57935      980.23012      991.93836      985.74181      1001.88581     1002.34085     1008.76333     1060.90072     1153.61786     1185.13198     1199.96801     1245.97135     1407.85924     1338.86335     1184.42140     1075.56398     1117.98094     1164.33893     1167.27874     1171.72326     1184.76018     1164.80175     1143.87894     1105.30221     1188.80092     1212.81690     1198.39569     1477.56637     1493.85480     1150.36899     1128.59153     1199.89149     1214.85545     1039.56835     1053.57150     1057.40613     1076.56548     1022.86924     995.19286      1028.26422     1001.18105     1033.08128     1062.71474     1129.13587     1054.43113     1046.77777     
