       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1987 09 30 390.19729      409.99333      510.17883      617.36543      579.21058      567.11890      571.54921      575.69629      655.80670      617.17935      479.89954      735.69876      726.18683      756.60117      562.91159      613.56914      626.51714      676.80897      726.97717      410.90480      477.67144      338.57118      395.77766      314.56470      360.18433      460.89087      625.12106      849.01370      962.87283      452.65551      361.78500      668.45671      741.92278      612.68926      508.61538      349.79952      447.27571      593.23882      589.79607      593.56705      363.91401      587.53849      629.12430      625.79300      614.47069      595.41301      
1988 09 30 399.71020      380.01490      509.92758      621.72613      581.00786      571.14639      580.89160      584.51497      659.74573      576.13173      408.96723      677.88785      597.67842      694.06704      563.08554      637.03986      637.47353      660.06823      700.07054      347.06825      438.60962      239.72679      334.84617      258.52278      284.88314      349.00521      555.19837      678.74311      797.18779      385.83627      269.54545      622.21743      697.36924      623.10053      489.94011      296.51966      394.77709      601.21158      599.83043      606.80017      352.85061      594.78352      644.96126      635.52655      640.26632      593.09304      
1989 09 30 608.02931      620.44697      782.04479      900.68420      852.61671      849.19181      837.32836      833.70292      896.01419      860.33022      667.75868      978.55467      1009.72890     1022.54955     783.34926      869.56636      876.17889      920.16166      975.89055      646.10028      717.33453      555.99933      594.68908      510.19864      589.50225      701.28088      875.52894      1121.42597     1219.83195     690.40597      577.91945      913.65594      983.57504      871.03779      757.99851      537.76013      680.51709      887.99254      861.03646      846.86557      571.06948      850.88824      880.73259      856.90400      864.23338      863.91895      
1990 09 30 655.72798      669.52822      796.15232      881.22824      853.82441      837.41464      841.01917      840.18821      901.18452      882.60047      685.98425      998.86681      975.16673      1014.84698     808.97320      867.27118      876.29434      931.40671      983.16067      642.54727      713.64664      565.64583      624.51874      540.16648      588.17434      704.34931      881.08359      1107.98082     1224.66696     701.90748      588.72824      926.31638      998.51440      876.21736      772.06863      587.45463      692.90281      859.22704      864.57672      855.80438      633.27497      861.75815      888.61453      871.34693      879.32938      876.91776      
1991 09 30 698.50189      723.01986      866.88764      968.59793      946.50917      913.37140      927.30588      928.97637      1010.58885     952.20213      737.72978      1087.77592     1066.51582     1129.36335     879.59613      976.62736      986.32592      1036.20414     1087.57081     705.19567      804.97417      611.15005      682.87670      584.41605      637.90410      746.56948      968.96544      1186.44634     1338.10124     765.24962      646.04246      1011.26559     1097.76882     969.81219      849.87443      626.52863      760.14250      953.16374      940.66481      948.64732      688.94812      960.71674      990.54229      984.45273      979.96996      973.36090      
1992 09 30 469.41155      471.18491      590.29794      731.96938      673.05076      661.09598      669.50810      650.01628      717.82588      652.41749      502.16079      765.82071      740.81056      760.40281      592.98305      704.58538      689.59025      719.76092      774.50260      429.82812      489.13179      368.05786      429.47586      346.13430      380.13477      502.26833      631.01061      864.31824      964.31302      483.95153      392.12348      696.49107      757.17820      701.11948      563.95738      394.16977      486.78350      688.45260      694.83123      679.65825      425.74810      676.69035      721.20773      689.35865      714.02774      679.76417      
1993 09 30 431.13471      414.19203      502.77098      605.21614      578.14750      579.93922      590.88962      594.20375      652.72487      614.51848      465.67703      731.87929      668.59691      703.83860      573.20685      648.13492      632.88182      664.75295      713.57375      359.06938      429.18945      281.28781      372.50235      283.50910      307.53939      409.69212      597.80356      813.54462      947.77295      422.35005      337.83484      650.05289      742.84165      618.50477      516.79277      360.89831      438.09615      595.73906      602.56736      598.24378      382.04100      606.12650      687.01611      635.97151      644.08610      623.43349      
1994 09 30 333.23595      341.42812      452.39990      567.32471      531.31180      513.41052      521.74041      534.85231      597.33811      536.36880      393.07856      604.30488      564.93165      644.27396      474.95030      577.12617      573.01389      602.29186      647.49084      339.38250      390.46220      266.57889      327.43054      263.96021      279.73436      360.78800      510.34631      639.13846      750.82212      391.79328      300.31627      561.50244      620.91326      564.45259      453.11325      299.83569      393.30652      544.91898      527.40521      535.07102      312.48658      545.62323      588.51481      579.85836      572.52670      564.12734      
1995 09 30 484.51201      521.25310      635.99164      769.86434      723.38375      704.06393      714.29665      723.30007      797.23400      745.62803      584.07607      863.48808      883.26861      870.88739      665.29153      767.45327      774.89980      803.45301      856.87861      538.26981      598.22256      462.29673      534.07590      437.07152      484.98165      591.86400      754.54207      1017.81972     1107.50398     594.03090      491.93537      790.21563      863.13446      753.05656      646.27906      470.61086      586.09964      728.21248      722.15229      728.52160      478.78607      737.48270      780.28633      778.50030      775.15404      749.85553      
1996 09 30 781.39533      794.04793      917.54636      1004.47615     996.57686      972.98674      974.33747      1014.08710     1083.54024     1088.80341     840.78242      1189.87532     1187.73541     1215.82663     1021.68239     1058.88979     1069.51658     1136.58439     1178.92721     764.71911      839.14690      678.67054      778.66337      657.08813      695.31428      844.76137      1050.11089     1345.91666     1482.37870     863.17037      739.80835      1105.23811     1201.71711     1036.89838     937.62549      735.02499      863.70288      1013.29198     992.29624      1015.70927     780.81704      1035.93184     1089.27210     1063.69517     1069.89283     1076.08043     
