       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1987 09 30 483.69303      446.93498      506.21586      609.67181      569.43893      559.27902      567.38818      585.51920      699.37969      617.82097      538.38790      725.87170      665.92340      711.97108      676.75705      632.94861      662.99914      688.58978      719.28001      391.07072      472.48969      370.04997      425.68088      429.49328      344.72631      425.35783      581.71855      781.02003      891.62414      420.56119      338.50879      656.80865      705.56117      619.01002      535.71255      396.16180      437.08085      615.76021      588.98796      629.97237      422.59252      593.82024      679.70398      693.23451      652.68007      593.58435      
1988 09 30 522.71257      473.68559      539.65092      647.92306      600.63932      593.65376      603.52187      619.93843      719.74206      646.84852      566.71853      749.72622      674.92166      725.67786      705.13042      678.13905      693.46398      712.45110      739.49248      410.44443      501.60727      387.54229      453.26692      468.99186      363.83157      448.31099      609.75135      788.39667      900.93986      444.05915      359.18811      683.18524      740.90641      649.36258      568.10105      425.46371      468.52460      640.69191      620.86465      661.72414      463.84087      624.79325      711.10835      715.45409      688.38743      625.67446      
1989 09 30 757.12894      704.42740      793.07029      890.24060      842.42361      852.04425      834.16472      862.53769      968.02125      888.55899      791.75133      981.99178      943.49383      984.06730      946.25496      917.53195      938.12774      960.47283      987.75545      635.11954      719.38029      628.76980      673.81707      687.04969      589.40027      687.49179      834.35538      1057.48089     1152.42264     670.60920      598.13524      921.26355      963.66541      889.81697      799.21195      653.52553      694.35391      918.88202      864.92115      904.44312      692.99804      867.37397      957.53028      963.78039      923.61381      869.16721      
1990 09 30 797.94104      752.47418      822.94562      892.22270      855.45714      841.41205      841.69910      871.79071      985.59342      925.25857      848.31661      1027.44118     959.69858      1016.66032     975.78177      911.70045      951.57360      984.87062      1014.84928     654.64012      752.72524      641.33267      704.36300      707.57997      607.22217      704.70710      884.42311      1087.85500     1201.41749     701.26805      607.81575      960.90499      1014.15976     898.59170      833.07347      683.57995      722.07483      895.20895      869.19764      909.39751      745.08452      889.06107      956.75295      976.83330      937.41792      895.84931      
1991 09 30 870.72237      831.62879      886.66273      965.22022      943.15727      925.07442      934.13354      957.95612      1090.22369     1026.70616     974.83671      1144.76412     1103.97044     1120.47362     1068.21499     1017.98649     1049.80111     1088.13296     1118.60880     745.66578      838.62696      751.83191      812.90984      809.37188      696.92975      833.52528      973.04339      1263.30312     1394.83789     803.26591      729.77374      1056.71430     1115.23089     990.37896      910.17740      777.31963      818.57206      990.71760      951.22720      1002.35346     823.29498      984.31183      1071.05123     1084.80324     1039.62468     988.07508      
1992 09 30 604.17577      559.97078      622.72078      731.57935      684.89823      675.87769      679.98722      683.84754      787.40388      699.96893      612.19175      802.31599      722.25827      780.80574      752.86047      736.77582      756.24554      778.42907      808.81999      439.96075      530.71322      431.20549      489.10551      495.38842      393.71205      490.07994      648.62464      844.99455      960.92175      484.25701      400.21292      734.64203      785.66471      719.81904      621.85389      472.41667      511.73393      724.30281      705.58371      738.35358      536.97446      706.81981      790.33268      784.89193      763.22767      709.30992      
1993 09 30 522.81089      451.80848      507.82486      612.14669      574.07186      572.64961      585.09957      609.78162      701.08780      626.40810      557.34973      728.48542      626.93852      667.16894      687.13604      678.12329      673.27720      686.36714      718.81178      345.37628      427.28568      353.44280      425.49060      429.37163      294.34324      415.97925      564.42986      787.99648      911.45303      417.66670      347.81716      647.26655      709.97475      628.92374      541.15042      431.76421      440.54502      615.96140      598.32879      637.66677      451.91406      615.68291      742.18854      709.30425      688.42333      624.97535      
1994 09 30 451.82987      419.49127      480.81664      566.20299      533.00109      522.96268      526.65555      564.20792      662.15945      582.46131      508.20062      653.46087      611.92861      653.14359      624.57519      610.30503      631.68789      647.24280      670.42807      376.82612      444.72294      347.85574      411.40485      412.51630      332.82495      387.55069      540.62045      699.55770      805.18254      409.90945      337.32906      608.37010      643.79299      581.72590      514.00902      387.22824      431.65646      576.25744      535.85504      579.48577      411.42793      567.98142      648.03223      664.41031      620.81638      579.67898      
1995 09 30 640.42699      605.30766      654.80973      748.28424      717.07451      701.85913      708.36718      743.15103      861.72870      796.87779      726.67419      891.07544      854.87738      870.61578      835.28870      803.68789      826.51659      853.28622      882.23746      547.36567      620.86103      538.04816      616.32482      597.66921      499.54268      604.18982      740.50850      989.91266      1084.82495     609.83978      525.27605      818.96051      865.51643      768.96137      696.85721      576.39310      614.55344      762.44405      725.56600      777.62363      595.70571      756.32078      850.79918      863.80278      817.17499      769.25179      
1996 09 30 954.31004      901.24958      942.07888      995.07107      996.85663      971.23478      973.28371      1038.17359     1171.06641     1142.23272     1103.92445     1253.51196     1193.83787     1219.18731     1183.93349     1077.95186     1138.19960     1185.01354     1218.72600     804.74937      898.90263      809.66162      911.26297      880.30312      751.82273      903.75342      1079.30579     1359.55103     1488.26991     901.74670      817.01454      1161.65574     1239.82204     1053.55280     1011.97133     890.35772      922.38398      1048.14395     996.35532      1067.07578     924.43868      1059.87079     1159.00012     1169.62397     1117.20463     1092.74177     
